Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_min,Sunset_min,Daytime
1,2014-07-16,72,55,64,-10,47,55,1,0,430,1925, ,0,M,0.0,0.00,29.29,30.00,3.3,2,7.4,270,1165,895
1,2014-07-17,78,54,66,-8,50,57,0,1,431,1925, ,0,M,0.0,0.00,29.37,30.08,3.0,12,5.5,271,1165,894
1,2014-07-18,79,59,69,-5,53,60,0,4,432,1924, ,0,M,0.0,0.00,29.39,30.12,5.7,14,6.9,272,1164,892
1,2014-07-19,80,57,69,-5,52,60,0,4,433,1923,HZ,0,M,0.0,0.00,29.33,30.05,4.2,11,4.6,273,1163,890
1,2014-07-20,82,60,71,-3,56,63,0,6,433,1923, ,0,M,0.0,0.00,29.31,30.03,4.0,22,4.5,273,1163,890
1,2014-07-21,86,63,75,1,61,66,0,10,434,1922, ,0,M,0.0,0.00,29.34,30.05,6.9,20,7.2,274,1162,888
1,2014-07-22,90,69,80,6,67,71,0,15,435,1921,TS,0,M,0.0,0.01,29.27,29.97,8.3,22,11.9,275,1161,886
1,2014-07-23,75,59,67,-7,51,58,0,2,436,1920, ,0,M,0.0,0.00,29.41,30.12,15.7,2,16.1,276,1160,884
1,2014-07-24,75,57,66,-8,47,56,0,1,437,1919, ,0,M,0.0,0.00,29.39,30.11,6.2,5,8.8,277,1159,882
1,2014-07-25,75,55,65,-9,54,60,0,0,438,1918, ,0,M,0.0,  T,29.24,29.98,8.4,21,9.1,278,1158,880
1,2014-07-26,84,68,76,2,63,67,0,11,439,1918, ,0,M,0.0,0.00,29.10,29.83,3.9,24,5.5,279,1158,879
1,2014-07-27,87,65,76,2,59,66,0,11,440,1917,RA BR HZ,0,M,0.0,0.02,29.08,29.77,12.2,30,15.0,280,1157,877
1,2014-07-28,73,59,66,-8,48,56,0,1,441,1916, ,0,M,0.0,0.00,29.33,30.03,9.2,36,11.1,281,1156,875
1,2014-07-29,81,58,70,-4,53,60,0,5,442,1915, ,0,M,0.0,0.01,29.28,30.00,8.4,30,9.6,282,1155,873
1,2014-07-30,79,59,69,-5,54,60,0,4,443,1914, ,0,M,0.0,0.00,29.29,30.01,2.2,33,7.0,283,1154,871
1,2014-07-31,84,59,72,-2,55,62,0,7,444,1913, ,0,M,0.0,0.00,29.30,30.01,8.0,26,8.4,284,1153,869
1,2014-08-01,85,62,74,1,56,63,0,9,445,1911, ,0,M,0.0,0.15,29.34,30.06,2.4,22,6.9,285,1151,866
1,2014-08-02,86,59,73,0,53,61,0,8,446,1910, ,0,M,0.0,0.00,29.40,30.11,1.6,4,4.2,286,1150,864
1,2014-08-03,87,62,75,2,58,65,0,10,447,1909, ,0,M,0.0,0.00,29.38,30.09,4.5,26,6.9,287,1149,862
1,2014-08-04,87,67,77,4,60,65,0,12,448,1908,TSRA RA BR,0,M,0.0,2.76,29.34,30.06,0.4,33,7.5,288,1148,860
1,2014-08-05,80,64,72,-1,62,65,0,7,449,1907,BR HZ,0,M,0.0,  T,29.31,30.03,4.8,3,6.3,289,1147,858
1,2014-08-06,80,62,71,-2,54,61,0,6,450,1906, ,0,M,0.0,0.00,29.34,30.05,5.1,3,6.3,290,1146,856
1,2014-08-07,81,61,71,-2,56,63,0,6,451,1904, ,0,M,0.0,0.00,29.34,30.06,8.3,8,9.0,291,1144,853
1,2014-08-08,82,66,74,1,57,64,0,9,452,1903, ,0,M,0.0,0.00,29.34,30.05,10.1,7,10.7,292,1143,851
1,2014-08-09,80,66,73,0,57,63,0,8,453,1902, ,0,M,0.0,0.00,29.34,30.07,8.6,6,9.1,293,1142,849
1,2014-08-10,81,69,75,2,59,65,0,10,454,1900, ,0,M,0.0,0.00,29.28,30.00,7.7,4,8.6,294,1140,846
1,2014-08-11,82,67,75,2,63,67,0,10,455,1859,TSRA RA BR,0,M,0.0,0.85,29.11,29.84,4.4,32,6.8,295,1139,844
1,2014-08-12,70,61,66,-7,55,59,0,1,456,1858,RA,0,M,0.0,0.07,29.17,29.87,11.2,32,12.0,296,1138,842
1,2014-08-13,82,57,70,-3,55,61,0,5,457,1856, ,0,M,0.0,0.00,29.29,29.99,4.6,31,9.3,297,1136,839
1,2014-08-14,72,57,65,-7,48,56,0,0,458,1855, ,0,M,0.0,0.00,29.35,30.07,7.0,5,7.7,298,1135,837
1,2014-08-15,78,52,65,-7,50,58,0,0,459,1854, ,0,M,0.0,0.00,29.28,30.02,5.2,24,6.0,299,1134,835
1,2014-08-16,82,62,72,0,61,65,0,7,500,1852, ,0,M,0.0,0.00,29.20,29.91,7.9,24,8.3,300,1132,832
1,2014-08-17,71,64,68,-4,61,63,0,3,501,1851,DZ BR HZ,0,M,0.0,  T,29.23,29.96,7.9,3,8.5,301,1131,830
1,2014-08-18,83,65,74,2,62,66,0,9,502,1849,BR HZ,0,M,0.0,0.00,29.12,29.85,2.8,22,4.9,302,1129,827
1,2014-08-19,86,69,78,7,65,69,0,13,503,1848,RA,0,M,0.0,0.09,29.02,29.72,9.2,24,10.7,303,1128,825
1,2014-08-20,86,66,76,5,63,68,0,11,504,1846, ,0,M,0.0,0.00,29.17,29.86,7.4,25,7.9,304,1126,822
1,2014-08-21,79,70,75,4,68,70,0,10,505,1845,TSRA RA BR,0,M,0.0,0.98,29.21,29.92,2.8,18,5.0,305,1125,820
1,2014-08-22,86,72,79,8,70,73,0,14,506,1843,TSRA RA BR,0,M,0.0,1.58,29.21,29.92,3.4,23,5.1,306,1123,817
1,2014-08-23,86,68,77,6,69,71,0,12,508,1842,TS RA BR HZ,0,M,0.0,0.34,29.25,29.96,2.6,7,5.0,308,1122,814
1,2014-08-24,88,70,79,8,69,72,0,14,509,1840, ,0,M,0.0,0.00,29.26,29.97,6.6,12,7.4,309,1120,811
1,2014-08-25,88,71,80,10,68,71,0,15,510,1839,TSRA BR,0,M,0.0,0.01,29.28,29.99,3.0,18,6.7,310,1119,809
1,2014-08-26,85,71,78,8,65,69,0,13,511,1837, ,0,M,0.0,0.12,29.34,30.06,1.8,36,6.1,311,1117,806
1,2014-08-27,82,67,75,5,60,65,0,10,512,1835, ,0,M,0.0,0.00,29.40,30.11,5.9,5,6.9,312,1115,803
1,2014-08-28,77,67,72,2,57,63,0,7,513,1834,RA,0,M,0.0,  T,29.35,30.08,7.6,8,8.6,313,1114,801
1,2014-08-29,86,71,79,9,67,70,0,14,514,1832, ,0,M,0.0,0.08,29.19,29.92,10.7,17,11.1,314,1112,798
1,2014-08-30,83,70,77,7,65,69,0,12,515,1831, ,0,M,0.0,0.27,29.15,29.85,10.7,23,11.7,315,1111,796
1,2014-08-31,85,68,77,8,65,69,0,12,516,1829,BR HZ,0,M,0.0,0.00,29.18,29.89,5.7,21,6.6,316,1109,793
1,2014-09-01,83,70,77,9,65,69,0,12,517,1827,RA,0,M,0.0,0.36,29.07,29.77,10.7,22,11.5,317,1107,790
1,2014-09-02,82,67,75,7,60,65,0,10,518,1826,RA,0,M,0.0,0.01,29.18,29.88,5.4,28,5.9,318,1106,788
1,2014-09-03,83,61,72,4,59,65,0,7,519,1824, ,0,M,0.0,0.00,29.26,29.97,5.3,20,6.7,319,1104,785
1,2014-09-04,85,71,78,10,66,70,0,13,520,1822,RA,0,M,0.0,0.26,29.21,29.93,11.4,20,12.6,320,1102,782
1,2014-09-05,88,64,76,9,65,69,0,11,521,1821,TS RA,0,M,0.0,0.50,29.27,29.96,7.8,27,11.0,321,1101,780
1,2014-09-06,75,60,68,1,51,58,0,3,522,1819, ,0,M,0.0,0.00,29.42,30.13,7.1,33,8.4,322,1099,777
1,2014-09-07,80,54,67,0,49,57,0,2,523,1817, ,0,M,0.0,0.00,29.44,30.16,1.0,12,4.3,323,1097,774
1,2014-09-08,77,55,66,0,52,59,0,1,524,1815, ,0,M,0.0,0.00,29.33,30.07,6.0,17,6.2,324,1095,771
1,2014-09-09,79,63,71,5,59,64,0,6,525,1814,RA,0,M,0.0,0.01,29.18,29.93,7.2,18,7.6,325,1094,769
1,2014-09-10,80,56,68,2,61,64,0,3,526,1812,RA BR,0,M,0.0,1.31,28.97,29.67,7.3,25,15.8,326,1092,766
1,2014-09-11,56,50,53,-12,42,47,12,0,527,1810, ,0,M,0.0,0.00,29.46,30.15,9.8,35,10.3,327,1090,763
1,2014-09-12,55,44,50,-15,43,46,15,0,528,1809,RA BR,0,M,0.0,0.13,29.55,30.27,11.7,35,12.5,328,1089,761
1,2014-09-13,59,41,50,-15,40,44,15,0,529,1807, ,0,M,0.0,0.00,29.59,30.33,3.2,33,7.7,329,1087,758
1,2014-09-14,65,42,54,-10,43,49,11,0,530,1805, ,0,M,0.0,0.00,29.49,30.25,4.5,22,4.8,330,1085,755
1,2014-09-15,62,51,57,-7,48,52,8,0,531,1803,RA,0,M,0.0,  T,29.41,30.14,2.2,30,4.9,331,1083,752
1,2014-09-16,68,44,56,-8,43,50,9,0,532,1760, ,0,M,0.0,0.00,29.41,30.15,3.0,30,4.4,332,1080,748
1,2014-09-17,70,48,59,-5,45,52,6,0,533,1758, ,0,M,0.0,0.00,29.29,30.02,0.4,17,2.8,333,1078,745
1,2014-09-18,70,53,62,-2,52,56,3,0,535,1756,BCFG BR,0,M,0.0,0.00,29.40,30.12,5.5,4,6.3,335,1076,741
1,2014-09-19,78,53,66,3,48,56,0,1,536,1755,BR,0,M,0.0,0.00,29.31,30.06,10.7,18,11.5,336,1075,739
1,2014-09-20,77,63,70,8,61,64,0,5,537,1753,RA,0,M,0.0,0.12,29.10,29.83,9.8,23,10.1,337,1073,736
1,2014-09-21,69,51,60,-2,50,55,5,0,538,1751,RA,0,M,0.0,  T,29.26,29.94,10.5,31,12.7,338,1071,733
1,2014-09-22,67,46,57,-5,43,49,8,0,539,1749, ,0,M,0.0,0.00,29.52,30.22,1.7,31,5.5,339,1069,730
1,2014-09-23,74,51,63,2,46,53,2,0,540,1748, ,0,M,0.0,0.00,29.57,30.30,1.9,20,4.3,340,1068,728
1,2014-09-24,77,54,66,5,49,56,0,1,541,1746, ,0,M,0.0,0.00,29.57,30.30,4.3,13,5.6,341,1066,725
1,2014-09-25,74,56,65,4,52,58,0,0,542,1744, ,0,M,0.0,0.00,29.52,30.25,0.6,11,1.9,342,1064,722
1,2014-09-26,79,51,65,5,53,58,0,0,543,1742,BR,0,M,0.0,0.00,29.51,30.23,3.7,6,4.5,343,1062,719
1,2014-09-27,79,54,67,7,54,59,0,2,544,1741, ,0,M,0.0,0.00,29.47,30.21,3.1,7,3.8,344,1061,717
1,2014-09-28,78,53,66,7,55,59,0,1,545,1739,BR HZ,0,M,0.0,0.00,29.38,30.12,2.3,6,3.2,345,1059,714
1,2014-09-29,83,53,68,9,54,58,0,3,546,1737,RA BR,0,M,0.0,0.01,29.28,30.00,5.0,36,9.0,346,1057,711
1,2014-09-30,58,47,53,-6,47,50,12,0,547,1735,DZ BR,0,M,0.0,  T,29.29,30.03,8.8,2,9.7,347,1055,708
1,2014-10-01,70,49,60,2,50,55,5,0,548,1734, ,0,M,0.0,0.00,29.22,29.95,10.3,13,10.4,348,1054,706
1,2014-10-02,72,63,68,10,61,63,0,3,549,1732,TSRA RA BR,0,M,0.0,0.32,29.03,29.78,7.2,17,7.9,349,1052,703
1,2014-10-03,65,43,54,-3,45,49,11,0,550,1730,RA,0,M,0.0,0.68,28.95,29.67,15.1,28,16.4,350,1050,700
1,2014-10-04,47,35,41,-16,34,39,24,0,552,1729,RA DZ BR,0,M,  T,0.06,29.00,29.72,13.5,26,13.8,352,1049,697
1,2014-10-05,55,37,46,-11,35,42,19,0,553,1727,RA,0,M,0.0,0.01,28.95,29.68,8.5,23,9.0,353,1047,694
1,2014-10-06,61,42,52,-4,38,45,13,0,554,1725, ,0,M,0.0,0.01,28.89,29.61,7.9,25,8.8,354,1045,691
1,2014-10-07,66,48,57,1,43,50,8,0,555,1724, ,0,M,0.0,  T,29.00,29.69,9.8,25,11.5,355,1044,689
1,2014-10-08,65,44,55,-1,35,46,10,0,556,1722, ,0,M,0.0,0.00,29.27,29.97,11.0,27,11.3,356,1042,686
1,2014-10-09,62,43,53,-2,34,44,12,0,557,1720, ,0,M,0.0,0.00,29.38,30.09,3.4,36,5.8,357,1040,683
1,2014-10-10,58,39,49,-6,39,44,16,0,558,1719, ,0,M,0.0,0.00,29.43,30.16,7.7,2,8.2,358,1039,681
1,2014-10-11,59,36,48,-6,34,42,17,0,559,1717, ,0,M,0.0,0.00,29.47,30.20,2.8,8,4.5,359,1037,678
1,2014-10-12,63,38,51,-3,42,47,14,0,600,1715,RA DZ BR,0,M,0.0,0.01,29.24,30.00,7.9,14,9.1,360,1035,675
1,2014-10-13,67,56,62,9,58,60,3,0,602,1714,RA DZ BR,0,M,0.0,0.64,28.97,29.73,7.7,14,9.1,362,1034,672
1,2014-10-14,65,52,59,6,57,58,6,0,603,1712,RA DZ BR,0,M,0.0,0.65,28.83,29.55,3.5,10,10.2,363,1032,669
1,2014-10-15,55,50,53,0,51,51,12,0,604,1711,RA DZ BR,0,M,0.0,0.05,29.05,29.75,9.5,35,9.9,364,1031,667
1,2014-10-16,56,50,53,1,49,51,12,0,605,1709,DZ BR,0,M,0.0,  T,29.02,29.77,4.1,24,7.4,365,1029,664
1,2014-10-17,62,48,55,3,46,50,10,0,606,1707, ,0,M,0.0,  T,28.99,29.69,11.1,29,13.2,366,1027,661
1,2014-10-18,50,36,43,-8,38,42,22,0,607,1706,RA DZ,0,M,0.0,0.01,29.39,30.08,8.2,34,9.2,367,1026,659
1,2014-10-19,54,33,44,-7,38,43,21,0,608,1704, ,0,M,0.0,0.00,29.31,30.07,7.8,21,8.2,368,1024,656
1,2014-10-20,65,46,56,6,44,49,9,0,610,1703, ,0,M,0.0,0.01,29.17,29.90,4.7,32,9.3,370,1023,653
1,2014-10-21,53,45,49,-1,39,44,16,0,611,1701, ,0,M,0.0,0.00,29.46,30.16,10.8,1,11.4,371,1021,650
1,2014-10-22,56,35,46,-4,38,43,19,0,612,1660, ,0,M,0.0,0.00,29.56,30.30,2.9,8,4.8,372,1020,648
1,2014-10-23,59,36,48,-1,40,45,17,0,613,1658,BR,0,M,0.0,0.00,29.39,30.15,7.5,19,7.8,373,1018,645
1,2014-10-24,67,52,60,11,46,52,5,0,614,1657, ,0,M,0.0,0.00,29.25,30.00,4.4,22,5.8,374,1017,643
1,2014-10-25,72,49,61,13,40,51,4,0,616,1656,BR,0,M,0.0,0.00,29.21,29.93,10.4,29,10.9,376,1016,640
1,2014-10-26,64,42,53,5,32,44,12,0,617,1654, ,0,M,0.0,0.00,29.21,29.95,0.9,5,5.8,377,1014,637
1,2014-10-27,77,51,64,16,51,58,1,0,618,1653, ,0,M,0.0,0.00,28.92,29.66,12.0,19,12.9,378,1013,635
1,2014-10-28,68,45,57,10,38,47,8,0,619,1651, ,0,M,0.0,  T,29.15,29.85,14.8,26,15.6,379,1011,632
1,2014-10-29,49,36,43,-4,32,40,22,0,620,1650, ,0,M,0.0,0.00,29.36,30.06,9.5,29,9.9,380,1010,630
1,2014-10-30,51,32,42,-4,34,40,23,0,622,1649, ,0,M,0.0,0.00,29.34,30.09,5.1,24,5.5,382,1009,627
1,2014-10-31,47,33,40,-6,25,33,25,0,623,1647,RA SN,0,M,0.1,0.03,29.49,30.20,22.6,34,22.9,383,1007,624
