Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Daytime,Sunrise_min,Sunset_min
2,2014-08-15,79,55,67,M,51,59,0, 2,459,1854, ,M,M,M,0.00,29.35,30.01,5.5,23,6.2,835,299,1134
2,2014-08-16,81,64,73,M,64,67,0, 8,500,1852, ,M,M,M,0.00,29.26,29.90,7.9,22,8.3,832,300,1132
2,2014-08-17,72,66,69,M,64,66,0, 4,501,1851,BR,M,M,M,0.00,29.29,29.94,7.8,2,8.6,830,301,1131
2,2014-08-18,85,67,76,M,66,69,0,11,502,1849,HZ,M,M,M,0.00,29.18,29.84,2.7,23,5.7,827,302,1129
2,2014-08-19,86,73,80,M,68,71,0,15,503,1848,RA BR,M,M,M,0.13,29.08,29.71,10.6,23,11.5,825,303,1128
2,2014-08-20,87,68,78,M,67,71,0,13,504,1846, ,M,M,M,0.00,29.23,29.84,7.9,24,8.1,822,304,1126
2,2014-08-21,83,71,77,M,72,73,0,12,505,1845,TSRA RA BR,M,M,M,1.29,29.26,29.90,4.0,18,6.3,820,305,1125
2,2014-08-22,87,74,81,M,73,75,0,16,506,1843,TSRA RA BR,M,M,M,3.17,29.28,29.91,5.7,23,7.3,817,306,1123
2,2014-08-23,87,71,79,M,72,74,0,14,508,1842,BR,M,M,M,0.50,29.31,29.94,1.6,8,3.9,814,308,1122
2,2014-08-24,89,73,81,M,73,75,0,16,509,1840, ,M,M,M,0.00,29.33,29.96,6.3,12,7.3,811,309,1120
2,2014-08-25,92,73,83,M,72,74,0,18,510,1839,TSRA,M,M,M,0.78,29.33,29.97,4.0,18,7.1,809,310,1119
2,2014-08-26,86,49,M,M,68,71,M,M,511,1837, ,M,M,M,  T,29.41,30.04,1.3,15,5.8,806,311,1117
2,2014-08-27,81,70,76,M,63,67,0,11,512,1835, ,M,M,M,0.00,29.46,30.09,6.4,6,7.1,803,312,1115
2,2014-08-28,77,69,73,M,61,66,0, 8,513,1834,RA DZ,M,M,M,0.02,29.41,30.06,7.3,8,8.5,801,313,1114
2,2014-08-29,88,73,81,M,69,72,0,16,514,1832, ,M,M,M,0.00,29.26,29.91,9.9,17,10.5,798,314,1112
2,2014-08-30,86,74,80,M,69,72,0,15,515,1831, ,M,M,M,  T,29.21,29.83,11.4,22,12.4,796,315,1111
2,2014-08-31,87,71,79,M,69,72,0,14,516,1829, ,M,M,M,0.00,29.25,29.88,6.9,21,7.7,793,316,1109
2,2014-09-01,85,74,80,M,69,72,0,15,517,1827, ,M,M,M,  T,29.13,29.76,12.7,22,13.2,790,317,1107
2,2014-09-02,85,69,77,M,62,67,0,12,518,1826, ,M,M,M,0.00,29.24,29.87,5.8,27,6.7,788,318,1106
2,2014-09-03,85,67,76,M,63,68,0,11,519,1824, ,M,M,M,0.00,29.33,29.96,5.9,21,6.9,785,319,1104
2,2014-09-04,87,73,80,M,69,72,0,15,520,1822,TSRA RA,M,M,M,0.22,29.26,29.92,12.0,19,12.7,782,320,1102
2,2014-09-05,89,67,78,M,69,72,0,13,521,1821,RA,M,M,M,0.43,29.34,29.94,7.3,26,12.1,780,321,1101
2,2014-09-06,76,62,69,M,54,60,0, 4,522,1819, ,M,M,M,0.00,29.48,30.11,4.7,36,8.1,777,322,1099
2,2014-09-07,79,58,69,M,53,60,0, 4,523,1817, ,M,M,M,0.00,29.49,30.15,2.2,11,4.6,774,323,1097
2,2014-09-08,79,60,70,M,54,61,0, 5,524,1815, ,M,M,M,0.00,29.39,30.06,5.2,17,5.9,771,324,1095
2,2014-09-09,81,66,74,M,62,66,0, 9,525,1814,RA,M,M,M,0.01,29.24,29.92,8.2,19,8.5,769,325,1094
2,2014-09-10,82,58,70,M,64,67,0, 5,526,1812,RA DZ BR,M,M,M,1.61,29.03,29.66,8.9,24,16.1,766,326,1092
2,2014-09-11,58,52,55,M,45,50,10, 0,527,1810, ,M,M,M,0.00,29.51,30.14,9.5,34,10.6,763,327,1090
2,2014-09-12,57,46,52,M,48,50,13, 0,528,1809,RA DZ BR,M,M,M,0.10,29.60,30.26,11.0,34,11.8,761,328,1089
2,2014-09-13,60,42,51,M,42,47,14, 0,529,1807, ,M,M,M,0.01,29.66,30.33,3.1,33,6.9,758,329,1087
2,2014-09-14,67,46,57,M,44,51,8, 0,530,1805, ,M,M,M,0.00,29.57,30.25,4.2,22,4.7,755,330,1085
2,2014-09-15,62,54,58,M,50,54,7, 0,531,1803,RA DZ,M,M,M,  T,29.46,30.13,2.9,29,6.4,752,331,1083
2,2014-09-16,69,47,58,M,46,52,7, 0,532,1760, ,M,M,M,0.00,29.47,30.15,1.5,34,4.7,748,332,1080
2,2014-09-17,72,49,61,M,48,54,4, 0,533,1758, ,M,M,M,0.00,29.36,30.02,1.5,16,4.0,745,333,1078
2,2014-09-18,72,53,63,M,54,57,2, 0,535,1756, ,M,M,M,0.00,29.46,30.11,4.8,3,5.9,741,335,1076
2,2014-09-19,76,57,67,M,49,57,0, 2,536,1755, ,M,M,M,0.00,29.38,30.05,10.0,18,10.5,739,336,1075
2,2014-09-20,80,63,72,M,62,65,0, 7,537,1753,RA,M,M,M,0.12,29.17,29.83,11.5,22,12.1,736,337,1073
2,2014-09-21,70,52,61,M,51,56,4, 0,538,1751, ,M,M,M,  T,29.31,29.93,9.4,31,12.9,733,338,1071
2,2014-09-22,69,48,59,M,45,52,6, 0,539,1749, ,M,M,M,0.00,29.59,30.22,1.3,33,6.2,730,339,1069
2,2014-09-23,76,50,63,M,48,55,2, 0,540,1748, ,M,M,M,0.00,29.64,30.30,3.3,17,6.2,728,340,1068
2,2014-09-24,77,54,66,M,50,57,0, 1,541,1746, ,M,M,M,0.00,29.63,30.29,4.1,13,5.4,725,341,1066
2,2014-09-25,78,58,68,M,54,59,0, 3,542,1744, ,M,M,M,0.00,29.58,30.24,1.9,13,3.7,722,342,1064
2,2014-09-26,81,59,70,M,55,61,0, 5,543,1742, ,M,M,M,0.00,29.57,30.22,4.7,9,5.2,719,343,1062
2,2014-09-27,79,61,70,M,57,62,0, 5,544,1741, ,M,M,M,0.00,29.54,30.19,4.0,8,4.7,717,344,1061
2,2014-09-28,79,58,69,M,57,62,0, 4,545,1739,BR,M,M,M,0.00,29.44,30.10,2.6,8,3.3,714,345,1059
2,2014-09-29,84,57,71,M,57,61,0, 6,546,1737,RA HZ,M,M,M,  T,29.33,29.99,4.5,34,9.0,711,346,1057
2,2014-09-30,61,51,56,M,49,52,9, 0,547,1735,DZ BR,M,M,M,  T,29.36,30.02,9.1,2,10.7,708,347,1055
2,2014-10-01,73,52,63,M,51,57,2, 0,548,1734,RA,M,M,M,  T,29.28,29.95,8.0,13,8.6,706,348,1054
2,2014-10-02,75,66,71,M,63,65,0, 6,549,1732,TSRA RA BR,M,M,M,0.72,29.10,29.78,7.2,17,7.9,703,349,1052
2,2014-10-03,68,46,57,M,47,52,8, 0,550,1730,RA BR,M,M,M,1.05,29.02,29.66,14.0,28,15.6,700,350,1050
2,2014-10-04,49,37,43,M,35,41,22, 0,552,1729,RA DZ,M,M,M,0.05,29.07,29.74,13.6,25,13.5,697,352,1049
2,2014-10-05,56,42,49,M,36,44,16, 0,553,1727,RA,M,M,M,  T,29.02,29.70,10.1,23,10.7,694,353,1047
2,2014-10-06,63,48,56,M,40,47,9, 0,554,1725, ,M,M,M,0.01,28.95,29.62,9.5,23,10.5,691,354,1045
2,2014-10-07,69,49,59,M,45,51,6, 0,555,1724, ,M,M,M,0.00,29.06,29.70,10.3,24,11.7,689,355,1044
2,2014-10-08,67,48,58,M,36,48,7, 0,556,1722, ,M,M,M,0.00,29.34,29.97,10.7,27,11.2,686,356,1042
2,2014-10-09,64,50,57,M,36,46,8, 0,557,1720, ,M,M,M,0.00,29.44,30.09,3.4,2,6.3,683,357,1040
2,2014-10-10,59,44,52,M,40,46,13, 0,558,1719, ,M,M,M,0.00,29.49,30.16,3.8,2,5.2,681,358,1039
2,2014-10-11,60,40,50,M,36,44,15, 0,559,1717, ,M,M,M,0.00,29.53,30.20,3.5,8,4.7,678,359,1037
2,2014-10-12,64,45,55,M,44,50,10, 0,600,1715,RA DZ BR,M,M,M,0.01,29.31,30.00,9.5,14,9.9,675,360,1035
2,2014-10-13,71,59,65,M,61,62,0, 0,602,1714,RA BR HZ,M,M,M,0.44,29.03,29.73,7.5,15,8.9,672,362,1034
2,2014-10-14,67,54,61,M,59,60,4, 0,603,1712,RA DZ BR,M,M,M,1.18,28.89,29.54,1.8,12,8.6,669,363,1032
2,2014-10-15,58,53,56,M,53,54,9, 0,604,1711,RA DZ BR,M,M,M,0.07,29.10,29.74,9.4,35,9.7,667,364,1031
2,2014-10-16,58,53,56,M,52,53,9, 0,605,1709,DZ BR,M,M,M,  T,29.09,29.77,5.4,25,8.4,664,365,1029
2,2014-10-17,63,49,56,M,48,52,9, 0,606,1707, ,M,M,M,0.01,29.05,29.69,10.7,28,12.7,661,366,1027
2,2014-10-18,52,39,46,M,40,44,19, 0,607,1706,RA,M,M,M,0.02,29.44,30.08,7.6,34,8.7,659,367,1026
2,2014-10-19,57,36,47,M,40,44,18, 0,608,1704, ,M,M,M,0.00,29.39,30.09,8.8,21,9.0,656,368,1024
2,2014-10-20,66,50,58,M,46,51,7, 0,610,1703, ,M,M,M,0.00,29.23,29.90,4.9,32,9.1,653,370,1023
2,2014-10-21,54,49,52,M,41,46,13, 0,611,1701, ,M,M,M,0.00,29.51,30.15,11.0,36,11.6,650,371,1021
2,2014-10-22,56,43,50,M,38,44,15, 0,612,1660, ,M,M,M,0.00,29.62,30.30,3.0,11,5.1,648,372,1020
2,2014-10-23,62,41,52,M,41,47,13, 0,613,1658,BR,M,M,M,  T,29.46,30.16,7.9,19,8.4,645,373,1018
2,2014-10-24,68,54,61,M,48,53,4, 0,614,1657, ,M,M,M,0.00,29.31,30.00,4.9,22,5.8,643,374,1017
2,2014-10-25,75,52,64,M,41,52,1, 0,616,1656,BR HZ,M,M,M,0.00,29.27,29.92,9.7,28,10.4,640,376,1016
2,2014-10-26,66,44,55,M,33,45,10, 0,617,1654, ,M,M,M,0.00,29.28,29.95,1.6,11,5.4,637,377,1014
2,2014-10-27,79,54,67,M,52,59,0, 2,618,1653,RA,M,M,M,0.02,29.00,29.67,12.7,19,13.6,635,378,1013
2,2014-10-28,66,48,57,M,40,48,8, 0,619,1651,RA,M,M,M,0.03,29.23,29.85,14.0,26,14.6,632,379,1011
2,2014-10-29,49,40,45,M,34,42,20, 0,620,1650, ,M,M,M,0.00,29.42,30.07,8.5,29,9.0,630,380,1010
2,2014-10-30,53,37,45,M,35,42,20, 0,622,1649,RA,M,M,M,  T,29.41,30.10,5.9,23,6.5,627,382,1009
2,2014-10-31,49,34,42,M,29,36,23, 0,623,1647,RA SN BR,M,M,M,0.04,29.54,30.20,21.7,34,22.6,624,383,1007
