AvgSpeed,CodeSum,Cool,Date,Daytime,Depart,Depth,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,SnowFall,Station,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,Water1,WetBulb
6.9,TSRA RA, 0,2011-10-23,645,M,M,42,11,0.22,23,5.9,29.94,M,2,29.25,613,373,1658,1018,54,67,41,M,49
7.1,RA, 0,2011-10-24,643,M,M,39,11,0.06,27,5.0,30.05,M,2,29.41,614,374,1657,1017,54,63,45,M,47
10.8,TS TSRA BR, 0,2011-10-25,640,M,M,45,3,0.13,19,9.0,29.87,M,2,29.19,616,376,1656,1016,62,74,49,M,53
14.2,BR, 0,2011-10-26,637,M,M,42,14,0.00,36,13.9,29.90,M,2,29.24,617,377,1654,1014,51,54,47,M,46
6.9,RA BR, 0,2011-10-27,635,M,M,38,20,0.16,1,3.5,30.05,M,2,29.40,618,378,1653,1013,45,51,38,M,42
5.7, , 0,2011-10-28,632,M,M,32,20,0.00,21,5.2,30.12,M,2,29.43,619,379,1651,1011,45,54,36,M,40
4.8, , 0,2011-10-29,630,M,M,29,20,0.00,26,3.8,30.08,M,2,29.40,620,380,1650,1010,45,54,36,M,38
11.2,RA, 0,2011-10-30,627,M,M,34,18,0.11,19,10.6,30.03,M,2,29.34,622,382,1649,1009,47,57,37,M,42
5.1,BR, 0,2011-10-31,624,M,M,35,19,0.00,24,4.4,30.08,M,2,29.41,623,383,1647,1007,46,53,39,M,41
6.3,RA BR HZ, 0,2012-05-01,841,M,M,53,7,0.32,12,5.5,29.92,M,2,29.24,448,288,1849,1129,58,64,52,M,56
9.6,BR, 4,2012-05-02,843,M,M,60,0,  T,20,7.5,29.83,M,2,29.19,447,287,1850,1130,69,78,60,M,64
13.3,TSRA RA BR VCTS,13,2012-05-03,845,M,M,64,0,0.07,21,12.8,29.86,M,2,29.23,446,286,1851,1131,78,86,69,M,69
10.0,TSRA BR HZ, 0,2012-05-04,848,M,M,55,3,0.28,2,6.8,29.93,M,2,29.28,444,284,1852,1132,62,72,51,M,58
7.7,BR HZ, 0,2012-05-05,850,M,M,54,7,0.00,2,7.4,30.00,M,2,29.34,443,283,1853,1133,58,63,53,M,56
7.2,TSRA BR, 0,2012-05-06,853,M,M,54,1,0.40,6,3.4,29.92,M,2,29.27,442,282,1855,1135,64,73,54,M,57
5.1,TSRA RA FG+ FG BR, 0,2012-05-07,855,M,M,56,7,0.59,5,1.4,29.86,M,2,29.20,441,281,1856,1136,58,61,54,M,57
8.9,FG+, 0,2012-05-08,858,M,M,45,4,0.01,27,8.4,29.85,M,2,29.20,439,279,1857,1137,61,70,51,M,53
7.8, , 0,2012-05-09,860,M,M,43,12,  T,36,3.9,29.91,M,2,29.26,438,278,1858,1138,53,60,46,M,48
5.9, , 0,2012-05-10,862,M,M,33,10,0.00,4,2.8,30.00,M,2,29.35,437,277,1859,1139,55,65,45,M,46
9.8, , 0,2012-05-11,864,M,M,38,2,0.00,20,9.3,30.08,M,2,29.44,436,276,1860,1140,63,78,48,M,52
8.8,TSRA RA, 0,2012-05-12,866,M,M,45,6,0.25,2,5.4,30.21,M,2,29.57,435,275,1901,1141,59,67,51,M,51
9.1, , 0,2012-05-13,868,M,M,33,4,0.00,2,8.4,30.18,M,2,29.51,434,274,1902,1142,61,69,53,M,48
4.5, , 0,2012-05-14,870,M,M,36,3,0.00,14,1.8,30.05,M,2,29.38,433,273,1903,1143,62,78,46,M,51
11.8,RA, 5,2012-05-15,872,M,M,44,0,  T,24,9.1,29.90,M,2,29.24,432,272,1904,1144,70,84,56,M,56
12.6, , 0,2012-05-16,874,M,M,33,7,0.00,4,11.6,30.08,M,2,29.44,431,271,1905,1145,58,63,52,M,46
6.1, , 0,2012-05-17,876,M,M,40,5,0.00,11,5.3,30.10,M,2,29.44,430,270,1906,1146,60,71,49,M,51
8.4, , 6,2012-05-18,878,M,M,38,0,0.00,15,7.4,30.02,M,2,29.36,429,269,1907,1147,71,85,57,M,54
8.6, ,13,2012-05-19,880,M,M,52,0,0.00,16,7.3,29.99,M,2,29.35,428,268,1908,1148,78,91,64,M,62
10.9,TSRA RA,14,2012-05-20,882,M,M,57,0,0.14,21,9.4,29.97,M,2,29.34,427,267,1909,1149,79,92,65,M,65
13.6, , 0,2012-05-21,884,M,M,44,5,0.00,36,12.5,30.10,M,2,29.44,426,266,1910,1150,60,65,54,M,52
7.9, , 0,2012-05-22,886,M,M,42,6,0.00,4,5.9,30.01,M,2,29.34,425,265,1911,1151,59,68,49,M,51
6.6, , 1,2012-05-23,887,M,M,41,0,0.00,16,5.9,29.84,M,2,29.16,425,265,1912,1152,66,82,49,M,54
15.2, ,14,2012-05-24,889,M,M,52,0,0.00,18,15.1,29.68,M,2,29.04,424,264,1913,1153,79,90,67,M,63
10.8, , 9,2012-05-25,891,M,M,49,0,0.00,5,4.3,29.96,M,2,29.36,423,263,1914,1154,74,80,67,M,59
11.3, , 8,2012-05-26,893,M,M,54,0,0.00,7,10.4,30.05,M,2,29.41,422,262,1915,1155,73,82,63,M,62
10.7, ,20,2012-05-27,894,M,M,58,0,0.00,18,9.4,29.88,M,2,29.23,422,262,1916,1156,85,97,73,M,68
14.9,RA,19,2012-05-28,895,M,M,60,0,0.02,22,14.2,29.74,M,2,29.10,421,261,1916,1156,84,94,74,M,68
11.5, ,10,2012-05-29,896,M,M,45,0,  T,28,10.2,29.79,M,2,29.16,421,261,1917,1157,75,85,64,M,59
10.4, , 0,2012-05-30,898,M,M,46,4,0.00,36,5.9,29.90,M,2,29.28,420,260,1918,1158,61,69,53,M,53
13.0,RA BR, 0,2012-05-31,899,M,M,45,13,0.97,3,12.4,29.94,M,2,29.25,420,260,1919,1159,52,55,49,M,48
10.8,RA BR, 0,2012-06-01,901,M,M,44,8,0.03,36,9.0,29.79,M,2,29.12,419,259,1920,1160,57,64,49,M,49
12.2, , 0,2012-06-02,901,M,M,47,3,0.00,25,11.7,29.75,M,2,29.10,419,259,1920,1160,62,74,49,M,55
9.5, , 3,2012-06-03,903,M,M,48,0,  T,27,8.6,29.80,M,2,29.16,418,258,1921,1161,68,80,56,M,58
9.1, , 2,2012-06-04,904,M,M,47,0,0.00,2,7.9,29.87,M,2,29.24,418,258,1922,1162,67,74,59,M,56
10.1, , 0,2012-06-05,906,M,M,49,2,0.00,3,9.6,29.99,M,2,29.35,417,257,1923,1163,63,69,57,M,56
6.0, , 0,2012-06-06,906,M,M,47,0,0.00,3,5.7,30.06,M,2,29.41,417,257,1923,1163,65,74,56,M,56
6.0, , 1,2012-06-07,907,M,M,45,0,0.00,9,3.3,30.09,M,2,29.43,417,257,1924,1164,66,78,54,M,56
7.2, , 8,2012-06-08,908,M,M,48,0,0.00,23,6.6,29.99,M,2,29.33,417,257,1925,1165,73,87,59,M,60
10.4, ,13,2012-06-09,909,M,M,50,0,0.00,22,9.4,29.89,M,2,29.24,416,256,1925,1165,78,89,66,M,62
10.8, ,17,2012-06-10,910,M,M,55,0,0.00,18,10.4,29.89,M,2,29.26,416,256,1926,1166,82,92,71,M,65
11.1, ,16,2012-06-11,910,M,M,63,0,0.00,22,9.4,29.81,M,2,29.18,416,256,1926,1166,81,90,72,M,69
10.9, , 5,2012-06-12,911,M,M,47,0,0.00,34,6.0,30.01,M,2,29.39,416,256,1927,1167,70,77,62,M,57
8.4, , 0,2012-06-13,911,M,M,45,1,0.00,8,8.3,30.14,M,2,29.49,416,256,1927,1167,64,71,57,M,55
8.4, , 8,2012-06-14,912,M,M,48,0,0.00,12,7.3,30.07,M,2,29.41,416,256,1928,1168,73,86,60,M,59
8.6, ,15,2012-06-15,912,M,M,48,0,0.00,15,7.4,30.03,M,2,29.39,416,256,1928,1168,80,93,67,M,61
12.7,RA BR,17,2012-06-16,913,M,M,60,0,0.38,19,11.9,29.94,M,2,29.29,416,256,1929,1169,82,94,69,M,68
7.8,RA BR,12,2012-06-17,913,M,M,59,0,0.15,23,5.3,29.84,M,2,29.19,416,256,1929,1169,77,85,68,M,66
17.3, ,17,2012-06-18,913,M,M,65,0,0.00,21,16.9,29.72,M,2,29.10,416,256,1929,1169,82,92,72,M,71
13.9, ,20,2012-06-19,914,M,M,65,0,0.00,20,13.6,29.88,M,2,29.28,416,256,1930,1170,85,94,75,M,71
15.0, ,20,2012-06-20,914,M,M,62,0,0.00,20,14.8,29.92,M,2,29.29,416,256,1930,1170,85,93,76,M,70
9.4, ,12,2012-06-21,914,M,M,60,0,0.03,26,7.2,29.89,M,2,29.26,416,256,1930,1170,77,83,70,M,67
5.4, , 8,2012-06-22,914,M,M,52,0,0.00,5,1.7,29.95,M,2,29.32,417,257,1931,1171,73,83,63,M,62
4.8, ,10,2012-06-23,914,M,M,55,0,0.00,8,3.0,29.98,M,2,29.34,417,257,1931,1171,75,86,63,M,63
8.2, ,16,2012-06-24,914,M,M,58,0,0.00,3,1.7,29.93,M,2,29.29,417,257,1931,1171,81,92,70,M,66
15.7, , 4,2012-06-25,914,M,M,48,0,0.00,3,15.4,30.04,M,2,29.40,417,257,1931,1171,69,74,63,M,58
6.7, , 7,2012-06-26,913,M,M,51,0,0.00,9,5.6,29.99,M,2,29.33,418,258,1931,1171,72,81,63,M,60
11.6, ,12,2012-06-27,913,M,M,51,0,0.00,20,11.3,29.86,M,2,29.21,418,258,1931,1171,77,90,64,M,63
11.2,TSRA,24,2012-06-28,912,M,M,68,0,0.16,25,8.4,29.76,M,2,29.14,419,259,1931,1171,89,101,77,M,74
8.3,TSRA RA BR HZ,14,2012-06-29,912,M,M,62,0,0.28,35,1.8,29.81,M,2,29.21,419,259,1931,1171,79,88,70,M,69
7.4, ,15,2012-06-30,912,M,M,68,0,  T,23,6.9,29.80,M,2,29.17,419,259,1931,1171,80,89,70,M,72
5.6,TSRA RA,13,2012-07-01,911,M,M,68,0,0.56,22,2.8,29.91,M,2,29.29,420,260,1931,1171,78,90,66,M,72
6.3, ,21,2012-07-02,911,M,M,69,0,0.00,23,5.8,29.91,M,2,29.28,420,260,1931,1171,86,97,74,M,74
10.1, ,21,2012-07-03,910,M,M,67,0,0.00,23,9.7,29.83,M,2,29.20,421,261,1931,1171,86,95,77,M,73
8.9, ,26,2012-07-04,908,M,M,68,0,0.00,25,8.2,29.83,M,2,29.21,422,262,1930,1170,91,101,80,M,75
7.0,RA,26,2012-07-05,908,M,M,68,0,  T,26,4.1,29.86,M,2,29.25,422,262,1930,1170,91,102,79,M,75
6.9, ,29,2012-07-06,907,M,M,71,0,0.00,28,4.9,29.89,M,2,29.27,423,263,1930,1170,94,104,83,M,77
10.8, ,21,2012-07-07,907,M,M,68,0,0.00,1,7.6,29.93,M,2,29.32,423,263,1930,1170,86,98,74,M,73
13.1, ,15,2012-07-08,905,M,M,56,0,0.00,3,12.7,30.01,M,2,29.39,424,264,1929,1169,80,85,74,M,65
6.9, ,13,2012-07-09,904,M,M,59,0,0.00,6,4.9,30.01,M,2,29.38,425,265,1929,1169,78,88,68,M,66
11.1, ,12,2012-07-10,904,M,M,56,0,0.00,4,10.8,30.07,M,2,29.44,425,265,1929,1169,77,82,71,M,64
8.8, ,13,2012-07-11,902,M,M,57,0,0.00,8,7.3,30.08,M,2,29.44,426,266,1928,1168,78,86,69,M,65
9.4, ,16,2012-07-12,901,M,M,53,0,0.00,11,8.1,30.04,M,2,29.41,427,267,1928,1168,81,90,71,M,64
6.6,TSRA,18,2012-07-13,899,M,M,63,0,  T,13,3.2,30.01,M,2,29.37,428,268,1927,1167,83,93,73,M,69
4.9,HZ,15,2012-07-14,899,M,M,66,0,  T,22,1.1,30.00,M,2,29.36,428,268,1927,1167,80,89,71,M,70
6.8, ,18,2012-07-15,897,M,M,66,0,0.00,21,2.1,29.99,M,2,29.35,429,269,1926,1166,83,95,70,M,72
9.2, ,23,2012-07-16,895,M,M,65,0,0.00,23,8.6,29.89,M,2,29.25,430,270,1925,1165,88,98,77,M,73
9.4, ,25,2012-07-17,894,M,M,66,0,0.00,25,8.9,29.80,M,2,29.18,431,271,1925,1165,90,99,80,M,74
9.2,TSRA BR SQ,16,2012-07-18,892,M,M,71,0,0.55,2,5.3,29.86,M,2,29.24,432,272,1924,1164,81,91,71,M,74
9.6,TSRA RA,13,2012-07-19,890,M,M,70,0,0.89,5,4.0,29.87,M,2,29.24,433,273,1923,1163,78,85,70,M,72
11.1,DZ,11,2012-07-20,890,M,M,61,0,  T,4,10.4,30.02,M,2,29.39,433,273,1923,1163,76,82,69,M,66
4.3, ,14,2012-07-21,888,M,M,63,0,0.00,26,3.4,30.03,M,2,29.39,434,274,1922,1162,79,89,69,M,69
6.5, ,18,2012-07-22,886,M,M,65,0,0.01,20,5.9,30.02,M,2,29.38,435,275,1921,1161,83,90,75,M,71
10.8, ,25,2012-07-23,884,M,M,67,0,0.01,24,10.0,29.89,M,2,29.26,436,276,1920,1160,90,98,81,M,74
7.4,TSRA RA BR,15,2012-07-24,882,M,M,66,0,0.37,4,5.6,29.92,M,2,29.31,437,277,1919,1159,80,88,71,M,71
12.0, ,23,2012-07-25,880,M,M,67,0,0.00,20,9.3,29.71,M,2,29.05,438,278,1918,1158,88,101,74,M,73
8.8, ,16,2012-07-26,879,M,M,69,0,0.07,24,6.0,29.68,M,2,29.06,439,279,1918,1158,81,89,72,M,73
8.9, ,14,2012-07-27,877,M,M,64,0,0.01,31,4.7,29.82,M,2,29.22,440,280,1917,1157,79,87,70,M,69
8.8, ,12,2012-07-28,875,M,M,60,0,0.00,5,7.1,30.05,M,2,29.43,441,281,1916,1156,77,83,71,M,66
6.1, ,13,2012-07-29,873,M,M,58,0,0.00,14,4.6,30.01,M,2,29.36,442,282,1915,1155,78,88,68,M,66
7.4, ,19,2012-07-30,871,M,M,61,0,0.00,20,6.3,29.89,M,2,29.24,443,283,1914,1154,84,93,74,M,69
8.0,TSRA,14,2012-07-31,869,M,M,65,0,0.17,4,4.0,29.89,M,2,29.26,444,284,1913,1153,79,86,71,M,70
4.8, ,15,2012-08-01,866,M,M,63,0,0.00,12,3.6,29.89,M,2,29.24,445,285,1911,1151,80,89,71,M,69
6.8, ,17,2012-08-02,864,M,M,61,0,0.00,14,3.3,29.83,M,2,29.19,446,286,1910,1150,82,93,71,M,69
5.9, ,19,2012-08-03,862,M,M,65,0,0.00,10,4.7,29.84,M,2,29.21,447,287,1909,1149,84,94,74,M,72
6.9,TSRA BR,19,2012-08-04,860,M,M,68,0,1.02,19,4.8,29.83,M,2,29.21,448,288,1908,1148,84,95,72,M,72
8.3, ,13,2012-08-05,858,M,M,59,0,0.00,30,5.8,30.02,M,2,29.41,449,289,1907,1147,78,85,70,M,66
4.6, ,12,2012-08-06,856,M,M,56,0,0.00,23,3.1,30.05,M,2,29.41,450,290,1906,1146,77,86,67,M,64
7.3, ,16,2012-08-07,853,M,M,59,0,0.00,25,6.0,29.92,M,2,29.27,451,291,1904,1144,81,94,67,M,67
8.6,RA,15,2012-08-08,851,M,M,62,0,0.01,6,8.1,29.93,M,2,29.29,452,292,1903,1143,80,84,75,M,68
9.2,TSRA RA, 7,2012-08-09,849,M,M,62,0,  T,4,7.0,29.85,M,2,29.21,453,293,1902,1142,72,77,66,M,66
14.4,TSRA RA BR, 4,2012-08-10,846,M,M,55,0,0.40,35,13.6,29.88,M,2,29.24,454,294,1900,1140,69,76,62,M,61
8.0, , 4,2012-08-11,844,M,M,52,0,0.00,35,5.8,29.95,M,2,29.31,455,295,1859,1139,69,79,58,M,59
4.7, , 4,2012-08-12,842,M,M,53,0,0.00,22,3.7,29.98,M,2,29.33,456,296,1858,1138,69,77,61,M,61
2.1,RA BR, 3,2012-08-13,839,M,M,61,0,0.34,16,0.7,29.95,M,2,29.29,457,297,1856,1136,68,72,63,M,63
4.3,BR, 6,2012-08-14,837,M,M,60,0,0.01,11,0.8,29.90,M,2,29.26,458,298,1855,1135,71,82,59,M,64
6.3, ,12,2012-08-15,835,M,M,59,0,  T,22,5.2,29.89,M,2,29.25,459,299,1854,1134,77,86,67,M,66
9.5,TSRA RA BR, 5,2012-08-16,832,M,M,61,0,0.31,22,7.3,29.83,M,2,29.20,500,300,1852,1132,70,76,64,M,65
6.4, , 3,2012-08-17,830,M,M,52,0,0.00,34,3.3,29.97,M,2,29.33,501,301,1851,1131,68,77,59,M,59
5.0, , 3,2012-08-18,827,M,M,47,0,0.00,15,3.2,29.97,M,2,29.31,502,302,1849,1129,68,78,57,M,57
4.2, , 5,2012-08-19,825,M,M,49,0,0.00,11,1.9,29.92,M,2,29.28,503,303,1848,1128,70,79,61,M,59
4.0,TS RA, 3,2012-08-20,822,M,M,54,0,0.53,8,2.3,29.95,M,2,29.31,504,304,1846,1126,68,76,60,M,60
4.6, , 4,2012-08-21,820,M,M,51,0,0.00,9,2.1,30.05,M,2,29.41,505,305,1845,1125,69,79,58,M,59
M, ,M,2012-08-22,817,M,M,51,M,0.00,19,4.7,M,M,2,29.39,506,306,1843,1123,M,84,72,M,61
7.3, ,15,2012-08-23,814,M,M,54,0,0.00,18,7.0,30.03,M,2,29.39,508,308,1842,1122,80,91,69,M,64
7.9, ,17,2012-08-24,811,M,M,56,0,0.00,18,7.0,29.98,M,2,29.34,509,309,1840,1120,82,93,71,M,66
8.2, ,18,2012-08-25,809,M,M,56,0,0.00,19,7.5,29.99,M,2,29.36,510,310,1839,1119,83,94,71,M,66
7.5,RA DZ BR,10,2012-08-26,806,M,M,65,0,3.66,18,4.1,29.99,M,2,29.35,511,311,1837,1117,75,81,68,M,68
6.0,BR HZ,14,2012-08-27,803,M,M,62,0,0.00,4,3.0,30.01,M,2,29.38,512,312,1835,1115,79,88,69,M,67
5.7, ,10,2012-08-28,801,M,M,60,0,0.00,7,4.1,30.06,M,2,29.42,513,313,1834,1114,75,85,65,M,66
5.3, ,12,2012-08-29,798,M,M,58,0,0.00,11,5.0,30.03,M,2,29.39,514,314,1832,1112,77,84,70,M,65
9.5, ,15,2012-08-30,796,M,M,57,0,0.00,20,8.9,29.98,M,2,29.34,515,315,1831,1111,80,91,69,M,66
10.1, ,18,2012-08-31,793,M,M,64,0,0.00,23,6.4,30.00,M,2,29.38,516,316,1829,1109,83,93,72,M,70
10.4,RA BR,11,2012-09-01,790,M,M,68,0,0.25,6,10.0,29.98,M,2,29.34,517,317,1827,1107,76,78,73,M,71
12.1, ,13,2012-09-02,788,M,M,69,0,0.00,6,11.4,29.88,M,2,29.23,518,318,1826,1106,78,81,75,M,72
5.9, ,15,2012-09-03,785,M,M,69,0,0.00,7,5.0,29.87,M,2,29.23,519,319,1824,1104,80,87,73,M,73
6.5,TSRA RA,14,2012-09-04,782,M,M,68,0,0.33,8,2.4,29.84,M,2,29.22,520,320,1822,1102,79,89,68,M,72
6.4, ,11,2012-09-05,780,M,M,64,0,0.17,23,3.9,29.79,M,2,29.16,521,321,1821,1101,76,86,66,M,68
5.6, ,13,2012-09-06,777,M,M,61,0,0.00,3,1.8,29.87,M,2,29.24,522,322,1819,1099,78,86,70,M,67
8.8,RA BR, 5,2012-09-07,774,M,M,59,0,0.20,34,3.6,29.80,M,2,29.16,523,323,1817,1097,70,78,61,M,63
10.6,RA, 0,2012-09-08,771,M,M,49,0,0.23,30,8.2,29.85,M,2,29.20,524,324,1815,1095,65,73,56,M,56
9.5, , 0,2012-09-09,769,M,M,51,1,0.00,35,8.7,30.02,M,2,29.40,525,325,1814,1094,64,72,56,M,57
4.9, , 1,2012-09-10,766,M,M,47,0,0.00,17,4.6,30.13,M,2,29.49,526,326,1812,1092,66,77,54,M,56
10.3, , 7,2012-09-11,763,M,M,51,0,0.00,20,9.9,30.09,M,2,29.44,527,327,1810,1090,72,84,59,M,60
9.6, ,10,2012-09-12,761,M,M,54,0,0.00,21,9.3,30.11,M,2,29.47,528,328,1809,1089,75,87,63,M,62
9.9,RA DZ BR, 0,2012-09-13,758,M,M,55,1,0.13,35,7.8,30.23,M,2,29.59,529,329,1807,1087,64,72,56,M,59
5.8, , 0,2012-09-14,755,M,M,45,0,  T,29,4.1,30.29,M,2,29.63,530,330,1805,1085,65,75,54,M,55
3.5, , 2,2012-09-15,752,M,M,44,0,0.00,15,1.9,30.21,M,2,29.54,531,331,1803,1083,67,79,55,M,55
5.5, , 2,2012-09-16,748,M,M,46,0,0.00,21,4.9,30.04,M,2,29.37,532,332,1760,1080,67,78,56,M,56
9.0,RA, 4,2012-09-17,745,M,M,55,0,0.17,25,5.0,29.84,M,2,29.17,533,333,1758,1078,69,79,59,M,60
11.6, , 0,2012-09-18,741,M,M,37,8,0.00,32,11.2,29.92,M,2,29.28,535,335,1756,1076,57,64,50,M,47
14.2, , 0,2012-09-19,739,M,M,39,4,0.00,20,14.0,29.94,M,2,29.27,536,336,1755,1075,61,74,47,M,50
9.0, , 0,2012-09-20,736,M,M,38,1,0.00,27,8.0,29.89,M,2,29.24,537,337,1753,1073,64,72,56,M,51
6.6,RA BR, 0,2012-09-21,733,M,M,45,8,0.13,30,1.6,29.87,M,2,29.20,538,338,1751,1071,57,61,52,M,51
11.0,RA, 0,2012-09-22,730,M,M,39,11,0.01,29,10.0,30.00,M,2,29.36,539,339,1749,1069,54,60,47,M,46
6.2, , 0,2012-09-23,728,M,M,35,12,0.00,28,4.4,30.22,M,2,29.55,540,340,1748,1068,53,62,43,M,44
11.2, , 0,2012-09-24,725,M,M,33,8,0.00,22,10.9,30.06,M,2,29.36,541,341,1746,1066,57,71,42,M,46
7.9,BR, 1,2012-09-25,722,M,M,51,0,0.00,20,7.6,29.87,M,2,29.20,542,342,1744,1064,66,77,54,M,57
10.1,BR HZ, 0,2012-09-26,719,M,M,50,2,0.00,2,9.4,30.02,M,2,29.39,543,343,1742,1062,63,69,57,M,56
7.8, , 0,2012-09-27,717,M,M,46,6,0.00,35,7.3,30.15,M,2,29.49,544,344,1741,1061,59,68,49,M,52
8.3, , 0,2012-09-28,714,M,M,48,5,0.00,36,7.1,30.13,M,2,29.47,545,345,1739,1059,60,67,52,M,53
5.5, , 0,2012-09-29,711,M,M,46,1,0.00,36,1.9,30.03,M,2,29.36,546,346,1737,1057,64,79,49,M,53
8.9, , 0,2012-09-30,708,M,M,46,5,0.00,3,7.1,29.96,M,2,29.28,547,347,1735,1055,60,67,52,M,52
4.9, , 0,2012-10-01,706,M,M,45,7,0.00,4,4.3,29.87,M,2,29.20,548,348,1734,1054,58,66,50,M,52
11.7, , 0,2012-10-02,703,M,M,49,1,0.00,3,11.3,29.85,M,2,29.20,549,349,1732,1052,64,69,59,M,56
7.0,RA DZ BR HZ, 0,2012-10-03,700,M,M,57,0,0.03,20,4.2,29.94,M,2,29.30,550,350,1730,1050,65,69,61,M,60
13.2,RA, 1,2012-10-04,697,M,M,51,0,0.10,23,11.6,30.03,M,2,29.39,552,352,1729,1049,66,81,51,M,56
10.6,RA, 0,2012-10-05,694,M,M,31,18,  T,27,9.8,30.11,M,2,29.43,553,353,1727,1047,47,51,42,M,40
8.6, , 0,2012-10-06,691,M,M,27,22,0.00,29,8.2,30.15,M,2,29.48,554,354,1725,1045,43,50,35,M,37
6.9, , 0,2012-10-07,689,M,M,24,20,0.00,28,5.3,30.17,M,2,29.49,555,355,1724,1044,45,51,38,M,36
11.0, , 0,2012-10-08,686,M,M,27,17,0.00,21,10.8,30.10,M,2,29.41,556,356,1722,1042,48,60,36,M,40
14.3,RA BR, 0,2012-10-09,683,M,M,36,10,0.18,21,11.8,29.92,M,2,29.23,557,357,1720,1040,55,67,43,M,45
11.2, , 0,2012-10-10,681,M,M,30,20,0.00,28,9.9,30.10,M,2,29.44,558,358,1719,1039,45,52,38,M,39
12.7,RA DZ, 0,2012-10-11,678,M,M,33,12,  T,22,7.7,30.13,M,2,29.47,559,359,1717,1037,53,67,39,M,44
9.7,DZ, 0,2012-10-12,675,M,M,30,18,  T,5,6.0,30.36,M,2,29.68,600,360,1715,1035,47,53,41,M,40
11.2,RA BR HZ, 0,2012-10-13,672,M,M,50,7,0.48,19,10.5,29.97,M,2,29.26,602,362,1714,1034,58,68,47,M,54
15.3,TSRA RA BR, 0,2012-10-14,669,M,M,54,4,0.54,23,11.4,29.63,M,2,28.97,603,363,1712,1032,61,72,49,M,57
8.5, , 0,2012-10-15,667,M,M,40,12,0.00,30,4.5,29.91,M,2,29.26,604,364,1711,1031,53,60,46,M,46
12.6, , 0,2012-10-16,664,M,M,43,8,0.00,17,12.3,29.74,M,2,29.05,605,365,1709,1029,57,70,44,M,51
15.0,RA BR, 0,2012-10-17,661,M,M,51,3,0.43,19,13.5,29.46,M,2,28.79,606,366,1707,1027,62,69,55,M,55
14.5,RA DZ, 0,2012-10-18,659,M,M,40,15,0.13,22,13.2,29.45,M,2,28.79,607,367,1706,1026,50,55,45,M,45
6.6,RA DZ, 0,2012-10-19,656,M,M,42,16,0.15,24,4.4,29.53,M,2,28.89,608,368,1704,1024,49,53,44,M,45
7.0, , 0,2012-10-20,653,M,M,40,15,0.00,24,6.6,29.82,M,2,29.18,610,370,1703,1023,50,58,41,M,44
5.5, , 0,2012-10-21,650,M,M,44,9,0.00,15,5.1,29.98,M,2,29.33,611,371,1701,1021,56,70,42,M,50
6.8,RA BR, 0,2012-10-22,648,M,M,55,3,0.28,18,5.5,29.92,M,2,29.24,612,372,1660,1020,62,67,56,M,58
5.7,RA BR HZ, 0,2012-10-23,645,M,M,59,1,0.03,17,4.4,29.90,M,2,29.24,613,373,1658,1018,64,69,59,M,61
10.6, , 5,2012-10-24,643,M,M,60,0,0.00,19,10.4,29.88,M,2,29.23,614,374,1657,1017,70,79,61,M,64
16.3,RA, 0,2012-10-25,640,M,M,55,4,0.45,22,11.7,29.81,M,2,29.19,616,376,1656,1016,61,77,45,M,59
10.1, , 0,2012-10-26,637,M,M,30,20,0.00,34,9.1,30.26,M,2,29.60,617,377,1654,1014,45,51,38,M,39
11.1, , 0,2012-10-27,635,M,M,28,23,0.00,36,10.4,30.28,M,2,29.60,618,378,1653,1013,42,48,36,M,37
14.9,RA DZ, 0,2012-10-28,632,M,M,31,20,  T,1,13.7,30.27,M,2,29.58,619,379,1651,1011,45,50,40,M,39
16.3, , 0,2012-10-29,630,M,M,30,20,0.00,35,15.9,30.20,M,2,29.49,620,380,1650,1010,45,51,38,M,38
19.5, , 0,2012-10-30,627,M,M,26,21,0.00,34,19.3,29.86,M,2,29.15,622,382,1649,1009,44,47,40,M,37
12.4, , 0,2012-10-31,624,M,M,26,23,0.00,32,12.1,29.84,M,2,29.16,623,383,1647,1007,42,49,35,M,35
8.0, , 9,2013-05-01,841,M,M,52,0,0.00,18,7.7,30.06,M,2,29.43,448,288,1849,1129,74,85,63,M,62
16.1, ,M,2013-05-02,843,M,M,39,M,0.00,2,15.8,30.17,M,2,29.51,447,287,1850,1130,M,71,42,M,45
11.2,RA, 0,2013-05-03,845,M,M,41,20,0.02,2,11.0,30.03,M,2,29.34,446,286,1851,1131,45,50,40,M,44
7.6, , 0,2013-05-04,848,M,M,44,4,  T,6,6.0,29.99,M,2,29.32,444,284,1852,1132,61,72,49,M,51
8.6, , 0,2013-05-05,850,M,M,41,5,0.00,2,8.0,30.00,M,2,29.34,443,283,1853,1133,60,70,49,M,50
7.5, , 0,2013-05-06,853,M,M,37,4,0.00,2,7.0,30.00,M,2,29.34,442,282,1855,1135,61,70,51,M,49
6.3, , 0,2013-05-07,855,M,M,39,2,0.00,5,5.1,30.01,M,2,29.35,441,281,1856,1136,63,76,49,M,51
4.4, , 0,2013-05-08,858,M,M,42,3,0.00,9,4.0,29.99,M,2,29.33,439,279,1857,1137,62,77,46,M,53
5.5,RA DZ BR, 0,2013-05-09,860,M,M,49,2,0.63,20,0.7,29.90,M,2,29.23,438,278,1858,1138,63,76,50,M,56
